evaluation_regime,event,tweet_id,author,score,record_type,post_text,sentivent_reference_excerpt
coherent_divergent,abbv05_legal_conviction_settlement_missing_date,873262155587493888,pharmacopsych,0,post,AbbVie ordered by jury to pay $15 million to Depakote) divalproex or captivate) for teratogenicity adverse effects,"AbbVie Ordered by Jury to Pay $ 15 Million to Depakote Victim - Boy claimed company failed to warn of spina bifida risk - AbbVie says potential Depakote effects were properly disclosed AbbVie Inc . must pay $ 15 million to compensate a California boy with a split spine for failing to properly warn his mother and her doctors that its Depakote drug could cause birth defects . Jurors in federal court in Illinois delivered the verdict for Stevie Gonzalez on Friday in their third day of deliberations . The 10 - year-old boy ' s mother took Depakote for bipolar depression during pregnancy and he was born with spina bifida . He ' s undergone 12 surgeries and is confined to a wheelchair . His suit is one of about 700 pending in U.S . courts against the drugmaker over Depakote . The panel awarded the money to cover Gonzalez ' s medical bills and future care . It rejected the family ' s request for punitive damages over AbbVie ' s mishandling of the drug . It ' s the North Chicago , Illinois-based drugmaker ' s second Depakote loss . A St . Louis , Missouri jury awarded $ 38 million to a girl with spina bifida in 2015 , including $ 23 million in punitive damages . Another case settled in June 2016 during jury deliberations . The next trial is set for state court in St . Louis on July 24 , followed by another in federal court in Illinois in September . AbbVie , which spun off from Abbott Laboratories in 2013 , retained liability for the Depakote suits . Abbott officials knew Depakote was ` ` one of the most toxic drugs to a human baby , ' ' and downplayed the birth-defect risks , John Boundas , the boy ' s lawyer , told jurors in the East St . Louis , Illinois , trial . AbbVie has won three trials in federal courts , where juries found Depakote ' s label enables doctors to make properly informed decisions about the drug ' s demonstrated benefits and clearly disclosed the risk of birth defects , Adelle Infante , a company spokeswoman , said in an emailed statement . She declined to say whether AbbVie would appeal the East St . Louis verdict . Company Disclosures The company ' s lawyers unsuccessfully sought to convince the Illinois jurors that Abbott properly disclosed the risk of spina bifida and other birth defects in Depakote ' s warning label and Gonzalez ' s mother was aware of those risks when she chose to use the drug to battle her mental illness . Studies linking Depakote to birth defects prompted federal regulators in 2006 to require Abbott to put a strong pr…"
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1924840255682736300,Chukwuebuuka,0,post,"Retain revenue, increase revenue. Paying IHS for 10yrs re for just one person is almost £10k lmao. What do I mean by almost, e go de reach £12k for one person only ooh😂😂😂","American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1923035231633707277,koko07,0,post,@630WLAP Your reporting about the $16 million deficit for the Fayette school system leaves a lot to be desired. You reported either budget cuts or increase revenue. INCREASE REVENUE! You should report “Raise Taxes”. Report the news accurately.,"American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1909642008752169115,Vinayak4525,2,post,"⭐Interarch Building Products Limited Q3 FY25⭐ 🔷Revenue Increase: Revenue grew by 15% to 364 Cr, indicating higher sales volume and better order execution. 🔷Profitability Boost: EBITDA increased by 27.6% and PAT by 28.2%, showing improved operational efficiency.","American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1901327386752246165,strategicexec,0,post,Increase Revenue in Medical Office with Better Financial Planning #IncreaseRevenue,"American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1901327362966356246,DrMarketingMD,0,post,Increase Revenue in Medical Office with Better Financial Planning #MedicalMarketing,"American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1881212496440418418,lijiang_li,1,reply,"@ToonMouthTyne @LukeEdwardsTele we as a small club with small revenue, just don’t have a way to afford multiple A-tier salary at the same time - Isak, Gordon, Bruno, Joelinton, Tonali. Those guys can break into Liverpool team. The only way - increase revenue, increase revenue, increase revenue.","American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1880476547918032993,PythiaAtDelphi,8,reply,@rledbetterCPA Typical gov: increase revenue increase revenue increase revenue increase revenue … Where does it say for a large amount: spend less?,"American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1874913270110585141,AO156,0,reply,"@QasimRashid also part of the issue is that politicians have got used to spending 150% of revenue. Increase revenue, they'll just increased the extra spending, unlikely to be on anything not approved by the millionaire politicians and their 'friends'.","American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1868742355274383469,lowellmoffit,0,reply,@RepMTG @elonmusk Cut spending you cut revenue. Increase revenue set a path for imagination to pay taxes instead of receiving general relief funds. Simple,"American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1863655319076741278,PapaEkowGh,0,reply,@JDMahama JOB CREATION:increasing employment across various sectors.ECONOMIC GROWTH: will enhance GDP and attract investments. IMPROVE SERVICES:will enhance accessibility and convenience.TOURISM BOOST:will attract tourists and generate revenue.INCREASE REVENUE: will increase tax net.24h🔥,"American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1859238665735516212,IottKlee90440,0,reply,"@elonmusk Abolishment!!! Everything you own and everything you use and everything you buy. They find ways to keep tax revenue, increase revenue. All along Americans are Poor. Wonder why? I am sick of seeing our homeless.","American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1854904215811878968,fundingnews_,0,post,📰 BlackBuck Reports INR 28.6 Cr Profit In Q1 💡Key Insights: 🔹 Profit Reported: BlackBuck posted a net profit of INR 28.67 Cr in Q1 FY25. 🔹 Revenue Increase: Revenue from operations rose by nearly 55% to INR 92.16 Cr compared to the same quarter,"American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1846883785989607692,LongYield,1,post,"$TRV The Travelers Companies, Inc. Earnings Release 🎯 Earnings Beat: Reported earnings per share (EPS) of $5.24, far surpassing the consensus estimate of $3.79, with a 41.6% earnings surprise. 💰 Revenue Increase: Revenue reached $11.90 billion, exceeding the estimate of $11.68","American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1831172331709833659,Tman20rox,1,reply,"@matt_kercher @VancouverThorn Tbh I don’t think now is the time for that. They should be working on expanding service a shit ton and it makes it way harder to do when they don’t have fare revenue. Increase revenue streams and dump it all in expanding service, once service is better than we can make it free","American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1827356437510521219,eastdesigns1,0,reply,@JamesSurowiecki Sure. Ignore all the evidence of revenue booming after tax cuts. Ignore all the evidence of the drunken sailors in Congress then raising spending beyond the revenue increase. Revenue increases after cuts b/c investors move to taxable investments to make the greater net return.,"American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1826151852007620833,aheeshsingh,0,post,"Curro Holdings Limited (JSE: COH) Results for H1 2024: Key Highlights - Learner Growth: Average learner numbers grew by 0.5% to 72,758 learners. - Revenue Increase: Revenue rose by 8.3% to R2.59 billion, up from R2.39 billion in the previous year. - EBITDA Growth: EBITDA","American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,aal03_revenue_increase_revenue_missing_date,1824108758835831273,joyaakinloye,1,post,"Here are the Importance of a Copywriter; There are many importance of a Copywriter but the core is to drive conversion. Generate revenue. Increase revenue. Increase Brand Value. Your brand needs Copywriting to Sell, Scale, Stand. Stories still sells✍️💲💷💶💸💴 JOIN NOW📍","American Airlines reports load factor increase in May , shares gain AAL rose 0.5 % in premarket trade Friday , after the air carrier reported May load factor that increased , as traffic growth outpaced a rise in capacity . Load factor increased to 82.1 % from 81.9 % a year ago , while rivals United Continental Holdings Inc . and Southwest Airlines Co . reported load factor declines . Traffic on American flights increased 2.6 % to 19.9 billion revenue passenger miles , while capacity rose 2.3 % to 24.3 billion available seat miles . American affirmed its second-quarter outlook for total revenue per available seat mile of an increase of 3.5 % to 5.5 % . The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % ."
low_quality_noisy,ba02_securityvalue_increase_securityvalue_missing_date,867018559754338306,SFOSmallBiz,1,post,Boeing Roundup: Boeing lands deals with Saudi Arabia…Boeing 737 MAX… Grants for STEM education #Tech,"Boeing Roundup : Boeing lands deals with Saudi Arabia The Boeing Co . announced Sunday defense and commercial agreements with Saudi Arabia during a visit by President Donald Trump to the country . Saudi Arabia has agreed to purchase from Boeing Chinook helicopters and associated support services and weapon systems and intends to order P - 8 maritime , patrol and reconnaissance aircraft , which are based on the Boeing 737 commercial plan . Boeing gets a boost after Trump ' s $ 110B deal with Saudi Arabia Defense stocks were up after U.S . President Donald Trump inked a $ 110 billion defense deal with Saudi Arabia . That is boosting the likes of Boeing Co . - - which has production and technology operations at Mesa ' s Falcon Field . Defense sales to Saudi Arabia could be a boost for Wichita suppliers The announcement over the weekend of hundreds of millions of dollars of military sales to Saudi Arabia sent defense stocks climbing Monday , a surge that could also lift the aerospace defense base in Wichita . Spirit AeroSystems and the eye-popping numbers of the Boeing 737 MAX The Boeing Co . this week delivered its first 737 MAX , the first of thousands more to follow from a family of revamped narrow-body passenger jets that are the company ' s fastest selling model ever . Each delivery will rely on a tightly-wound supply chain that features Wichita as its most important player . Boeing grants bolster STEM education and veterans Despite facing a difficult global sales environment , Boeing has distributed $ 6 million in grants to more than 50 educational institutions and nonprofits across Washington state over the past year . Icelandair sells four Boeing 737 Max jets and leases them back - - before they ' re even delivered Icelandair is selling and leasing back four Boeing 737 Max jets in a deal with a Chinese company , even before Boeing ' s plant in Renton delivers the aircraft . Icelandair said the jets involved are two Boeing 737 Max 8s and two of the larger Boeing 737 Max 9s , both of which are made in Renton ."
low_quality_noisy,ba02_securityvalue_increase_securityvalue_missing_date,867018558236114944,PHLSmallBiz,0,post,Boeing Roundup: Boeing lands deals with Saudi Arabia…Boeing 737 MAX… Grants for STEM education #Philly #Tech,"Boeing Roundup : Boeing lands deals with Saudi Arabia The Boeing Co . announced Sunday defense and commercial agreements with Saudi Arabia during a visit by President Donald Trump to the country . Saudi Arabia has agreed to purchase from Boeing Chinook helicopters and associated support services and weapon systems and intends to order P - 8 maritime , patrol and reconnaissance aircraft , which are based on the Boeing 737 commercial plan . Boeing gets a boost after Trump ' s $ 110B deal with Saudi Arabia Defense stocks were up after U.S . President Donald Trump inked a $ 110 billion defense deal with Saudi Arabia . That is boosting the likes of Boeing Co . - - which has production and technology operations at Mesa ' s Falcon Field . Defense sales to Saudi Arabia could be a boost for Wichita suppliers The announcement over the weekend of hundreds of millions of dollars of military sales to Saudi Arabia sent defense stocks climbing Monday , a surge that could also lift the aerospace defense base in Wichita . Spirit AeroSystems and the eye-popping numbers of the Boeing 737 MAX The Boeing Co . this week delivered its first 737 MAX , the first of thousands more to follow from a family of revamped narrow-body passenger jets that are the company ' s fastest selling model ever . Each delivery will rely on a tightly-wound supply chain that features Wichita as its most important player . Boeing grants bolster STEM education and veterans Despite facing a difficult global sales environment , Boeing has distributed $ 6 million in grants to more than 50 educational institutions and nonprofits across Washington state over the past year . Icelandair sells four Boeing 737 Max jets and leases them back - - before they ' re even delivered Icelandair is selling and leasing back four Boeing 737 Max jets in a deal with a Chinese company , even before Boeing ' s plant in Renton delivers the aircraft . Icelandair said the jets involved are two Boeing 737 Max 8s and two of the larger Boeing 737 Max 9s , both of which are made in Renton ."
low_quality_noisy,ba15_securityvalue_increase_securityvalue_missing_date,966958954138890240,DrATrejoPhD,0,post,Should Boeing Buy GE Aviation?,"Should Boeing Buy GE Aviation ? Boeing ( BA ) was the Dow Jones Industrial Average ' s best-performing stock in 2017 , and it ' s gained nearly 20 % so far in 2018 . After such a monster runup , investors may be asking how the airplane maker can keep the rally going . Melius Research ' s Scott Davis thinks that mergers and acquisitions may be the answer . He reiterated his Buy-Accumulate rating on Boeing and raised his price target to $ 500 Wednesday , writing that the company is still in the early innings of what he believes is a ` ` once-in - 50 - year transformation ' ' on a wide scale that will make it a higher-return business with lower risk . While Boeing is making major changes in terms of its businesses , Davis thinks that some strategic M & A could complement these efforts . While Boeing has been rumored to be on the hunt for some time , he believes that the company may finally be about to make a move . And what ' s the old saying - - go big or go home ? He sees the former happening , and what better big move , he asks , than buying General Electric ' s ( GE ) GE Aviation unit ? He writes that it may not be the easiest deal to swallow , but Boeing can afford it , and if it could overcome regulatory and antitrust objections , it could be ` ` groundbreaking . ' ' GE , the worst-performing stock in the Dow last year , certainly could be persuaded to part with GE Aviation , and Davis believes that the Trump administration is ` ` Boeing-friendly ' ' and that the synergies of such a deal ` ` would be gigantic . ' ' Boeing is up 0.2 % in early trading . The SPDR S & P Aerospace & Defense ETF ( XAR ) is flat ."
low_quality_noisy,ba15_securityvalue_increase_securityvalue_missing_date,966415752323411968,Printers_ally,0,post,Should Boeing buy GE Aviation?,"Should Boeing Buy GE Aviation ? Boeing ( BA ) was the Dow Jones Industrial Average ' s best-performing stock in 2017 , and it ' s gained nearly 20 % so far in 2018 . After such a monster runup , investors may be asking how the airplane maker can keep the rally going . Melius Research ' s Scott Davis thinks that mergers and acquisitions may be the answer . He reiterated his Buy-Accumulate rating on Boeing and raised his price target to $ 500 Wednesday , writing that the company is still in the early innings of what he believes is a ` ` once-in - 50 - year transformation ' ' on a wide scale that will make it a higher-return business with lower risk . While Boeing is making major changes in terms of its businesses , Davis thinks that some strategic M & A could complement these efforts . While Boeing has been rumored to be on the hunt for some time , he believes that the company may finally be about to make a move . And what ' s the old saying - - go big or go home ? He sees the former happening , and what better big move , he asks , than buying General Electric ' s ( GE ) GE Aviation unit ? He writes that it may not be the easiest deal to swallow , but Boeing can afford it , and if it could overcome regulatory and antitrust objections , it could be ` ` groundbreaking . ' ' GE , the worst-performing stock in the Dow last year , certainly could be persuaded to part with GE Aviation , and Davis believes that the Trump administration is ` ` Boeing-friendly ' ' and that the synergies of such a deal ` ` would be gigantic . ' ' Boeing is up 0.2 % in early trading . The SPDR S & P Aerospace & Defense ETF ( XAR ) is flat ."
low_quality_noisy,ba15_securityvalue_increase_securityvalue_missing_date,966413657474240512,Bizsales_tips,0,post,Should Boeing buy GE Aviation? via /r/business #salestips #business,"Should Boeing Buy GE Aviation ? Boeing ( BA ) was the Dow Jones Industrial Average ' s best-performing stock in 2017 , and it ' s gained nearly 20 % so far in 2018 . After such a monster runup , investors may be asking how the airplane maker can keep the rally going . Melius Research ' s Scott Davis thinks that mergers and acquisitions may be the answer . He reiterated his Buy-Accumulate rating on Boeing and raised his price target to $ 500 Wednesday , writing that the company is still in the early innings of what he believes is a ` ` once-in - 50 - year transformation ' ' on a wide scale that will make it a higher-return business with lower risk . While Boeing is making major changes in terms of its businesses , Davis thinks that some strategic M & A could complement these efforts . While Boeing has been rumored to be on the hunt for some time , he believes that the company may finally be about to make a move . And what ' s the old saying - - go big or go home ? He sees the former happening , and what better big move , he asks , than buying General Electric ' s ( GE ) GE Aviation unit ? He writes that it may not be the easiest deal to swallow , but Boeing can afford it , and if it could overcome regulatory and antitrust objections , it could be ` ` groundbreaking . ' ' GE , the worst-performing stock in the Dow last year , certainly could be persuaded to part with GE Aviation , and Davis believes that the Trump administration is ` ` Boeing-friendly ' ' and that the synergies of such a deal ` ` would be gigantic . ' ' Boeing is up 0.2 % in early trading . The SPDR S & P Aerospace & Defense ETF ( XAR ) is flat ."
low_quality_noisy,ba15_securityvalue_increase_securityvalue_missing_date,966411982432817154,AttractItLive,0,post,Should Boeing buy GE Aviation?,"Should Boeing Buy GE Aviation ? Boeing ( BA ) was the Dow Jones Industrial Average ' s best-performing stock in 2017 , and it ' s gained nearly 20 % so far in 2018 . After such a monster runup , investors may be asking how the airplane maker can keep the rally going . Melius Research ' s Scott Davis thinks that mergers and acquisitions may be the answer . He reiterated his Buy-Accumulate rating on Boeing and raised his price target to $ 500 Wednesday , writing that the company is still in the early innings of what he believes is a ` ` once-in - 50 - year transformation ' ' on a wide scale that will make it a higher-return business with lower risk . While Boeing is making major changes in terms of its businesses , Davis thinks that some strategic M & A could complement these efforts . While Boeing has been rumored to be on the hunt for some time , he believes that the company may finally be about to make a move . And what ' s the old saying - - go big or go home ? He sees the former happening , and what better big move , he asks , than buying General Electric ' s ( GE ) GE Aviation unit ? He writes that it may not be the easiest deal to swallow , but Boeing can afford it , and if it could overcome regulatory and antitrust objections , it could be ` ` groundbreaking . ' ' GE , the worst-performing stock in the Dow last year , certainly could be persuaded to part with GE Aviation , and Davis believes that the Trump administration is ` ` Boeing-friendly ' ' and that the synergies of such a deal ` ` would be gigantic . ' ' Boeing is up 0.2 % in early trading . The SPDR S & P Aerospace & Defense ETF ( XAR ) is flat ."
low_quality_noisy,ba15_securityvalue_increase_securityvalue_missing_date,966408541786566658,PhotoPriceWatch,0,post,Should Boeing buy GE Aviation?,"Should Boeing Buy GE Aviation ? Boeing ( BA ) was the Dow Jones Industrial Average ' s best-performing stock in 2017 , and it ' s gained nearly 20 % so far in 2018 . After such a monster runup , investors may be asking how the airplane maker can keep the rally going . Melius Research ' s Scott Davis thinks that mergers and acquisitions may be the answer . He reiterated his Buy-Accumulate rating on Boeing and raised his price target to $ 500 Wednesday , writing that the company is still in the early innings of what he believes is a ` ` once-in - 50 - year transformation ' ' on a wide scale that will make it a higher-return business with lower risk . While Boeing is making major changes in terms of its businesses , Davis thinks that some strategic M & A could complement these efforts . While Boeing has been rumored to be on the hunt for some time , he believes that the company may finally be about to make a move . And what ' s the old saying - - go big or go home ? He sees the former happening , and what better big move , he asks , than buying General Electric ' s ( GE ) GE Aviation unit ? He writes that it may not be the easiest deal to swallow , but Boeing can afford it , and if it could overcome regulatory and antitrust objections , it could be ` ` groundbreaking . ' ' GE , the worst-performing stock in the Dow last year , certainly could be persuaded to part with GE Aviation , and Davis believes that the Trump administration is ` ` Boeing-friendly ' ' and that the synergies of such a deal ` ` would be gigantic . ' ' Boeing is up 0.2 % in early trading . The SPDR S & P Aerospace & Defense ETF ( XAR ) is flat ."
